Created on 04-08-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-28 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-27 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-26 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
